"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV1014","ASV1014",36.0867430742932,-8.70756662659126,1.08764562429284,-8.0058857702413,1.18609789065969e-15,2.2632684240139e-14,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Unclassified"
"ASV1017","ASV1017",35.3055194046455,-8.67614919647012,1.06441579508222,-8.15109023800231,3.60657862982901e-16,8.22475858265883e-15,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_daechungensis"
"ASV1022","ASV1022",35.5379688936591,-8.68550267758672,1.06213203237112,-8.17742278066606,2.8997914476725e-16,6.95206411172766e-15,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Unclassified","Unclassified"
"ASV1023","ASV1023",32.0726047067115,8.35425524805057,1.8779472506186,4.44861017544485,8.64277129969688e-06,3.7761640958956e-05,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Unclassified","Unclassified"
"ASV1035","ASV1035",30.0936320462709,4.36520406555819,1.02302456721458,4.26695917718132,1.98155402011328e-05,8.09062449260224e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Promicromonosporaceae","Promicromonospora","Unclassified"
"ASV1040","ASV1040",21.9992596846869,-7.99369414103399,1.23133732796422,-6.49187997431218,8.47717863573081e-11,7.14068650847595e-10,"Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","Unclassified"
"ASV1041","ASV1041",34.462497844464,-8.64120861974116,1.06393607446842,-8.12192464106322,4.58848221490705e-16,9.97728109520487e-15,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Unclassified","Unclassified"
"ASV1044","ASV1044",12.7267215934791,-7.20390576921018,1.81758008881716,-3.96345988467464,7.38712814374569e-05,0.000269803313062587,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","Unclassified"
"ASV1061","ASV1061",33.7883834807022,-8.61266527912946,1.063037983517,-8.10193559653903,5.40915787630295e-16,1.14944604871438e-14,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Unclassified","Unclassified"
"ASV1064","ASV1064",28.6373150144429,8.19107942422936,1.06840613492636,7.66663458441664,1.76567882567698e-14,2.70640934755406e-13,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Unclassified"
"ASV1082","ASV1082",27.7983562244212,8.14813415718018,1.53377379781986,5.31247447880654,1.08146576205629e-07,6.24179313285573e-07,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Unclassified"
"ASV1090","ASV1090",23.6956621570025,7.91779396426696,1.37504808451288,5.75819424312854,8.50184918440093e-09,5.76031086044556e-08,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","Unclassified","Unclassified"
"ASV1096","ASV1096",27.4832937215626,8.13177312219496,1.23086236994538,6.60656570608769,3.93337737077411e-11,3.43711013240542e-10,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Azohydromonas","Unclassified"
"ASV1105","ASV1105",27.966623634359,8.1567318770268,1.22818824277591,6.64127174722927,3.1098806197553e-11,2.74314941459548e-10,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","Unclassified","Unclassified"
"ASV1109","ASV1109",9.97495602856765,-4.61733013036364,1.42020740228935,-3.25116607822251,0.00114932698369781,0.00308799060275129,"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Unclassified","Unclassified"
"ASV1112","ASV1112",31.0898984227175,-4.43669667672004,1.20571517278905,-3.67972202461143,0.000233488328237738,0.000776256265031587,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Unclassified","Unclassified"
"ASV1119","ASV1119",28.0394035729289,8.16041368660603,1.2259955236755,6.65615292145712,2.81087798671697e-11,2.50301992150511e-10,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Unclassified","Unclassified"
"ASV1121","ASV1121",27.743068460691,8.14511076582113,1.06416944428043,7.6539603815901,1.94882340061599e-14,2.93895141867089e-13,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium","Unclassified"
"ASV1127","ASV1127",27.2315792269536,8.11838567254286,1.06660589979063,7.61142018259649,2.71100303185589e-14,3.78326542505262e-13,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter","Unclassified"
"ASV1131","ASV1131",31.4086902888401,-8.50738796407088,1.07442679042437,-7.91807132872278,2.4122297824236e-15,4.4224212677766e-14,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Unclassified","Unclassified"
"ASV1133","ASV1133",30.8622698127128,-8.48200933594907,1.07238408777302,-7.90948824461144,2.58449103783462e-15,4.64711369302956e-14,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 13","Unclassified"
"ASV1141","ASV1141",29.0524015964396,-8.39493474396497,1.07445466574339,-7.81320516501892,5.57517342097849e-15,9.14524061160507e-14,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Hassallia","Unclassified"
"ASV1154","ASV1154",27.0067094602464,8.10619685404688,1.06114890253733,7.63907575521587,2.18786557856408e-14,3.19633486868346e-13,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unclassified"
"ASV1158","ASV1158",26.7702315168592,4.26523086586785,1.18638726842269,3.59514214236175,0.000324214510425591,0.00104172016236401,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unclassified"
"ASV1159","ASV1159",19.1623075308383,5.21707983962032,1.5723122598616,3.31809397713374,0.000906339848948923,0.00249243458460954,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas","Unclassified"
"ASV1161","ASV1161",28.2554749381522,-8.35469970668251,1.0654451245102,-7.84151104030188,4.45156780140367e-15,7.43252838270077e-14,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1","Unclassified"
"ASV1164","ASV1164",4.17064910238704,5.41208665020855,2.33441789038035,2.31838809688301,0.0204282383781098,0.0359706268993083,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","Phenylobacterium_mobile"
"ASV1166","ASV1166",30.1749649334921,-8.44954246734516,1.3821730276123,-6.11323061479625,9.76341185751473e-10,7.18802369037502e-09,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Unclassified","Unclassified"
"ASV1169","ASV1169",30.0065826243231,-8.44147012525281,1.22930824675869,-6.86684576265587,6.56369676287367e-12,6.46005944556514e-11,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Unclassified","Unclassified"
"ASV1172","ASV1172",28.8514511690557,-8.38478712148749,1.38341658787399,-6.06092712418109,1.35339146418689e-09,9.80946526368015e-09,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified","Unclassified"
"ASV1175","ASV1175",25.5182644320554,8.02462670420403,1.53602349662882,5.22428642648764,1.74827982773978e-07,9.84723878877526e-07,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","Unclassified"
"ASV1182","ASV1182",10.0235925626279,6.67675884015095,2.34044603165701,2.85277197159889,0.00433397084070127,0.00967127144643362,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","Unclassified"
"ASV1192","ASV1192",22.182820030677,-8.00566256951293,2.1765128240472,-3.67820601884922,0.000234880209249544,0.000776256265031587,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Unclassified","Unclassified"
"ASV1210","ASV1210",26.0657666246732,3.34698217817831,1.37332942399105,2.43712988283001,0.0148043608241935,0.0275738593040258,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Unclassified","Unclassified"
"ASV1213","ASV1213",10.9564521456436,-6.98793085817497,1.6571284882847,-4.21689139229524,2.47693195806002e-05,9.81326856265304e-05,"Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Thermoactinomyces","Unclassified"
"ASV1216","ASV1216",24.9272872371235,7.99075953433623,1.06252160075734,7.52056196188443,5.45412971884511e-14,7.39074099582634e-13,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Unclassified","Unclassified"
"ASV1228","ASV1228",28.4016817850808,-8.36212285946292,1.05966342668505,-7.89130081201556,2.9905284682184e-15,5.27574361846076e-14,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Stenotrophobacter","Unclassified"
"ASV1231","ASV1231",14.3144335908373,7.1905919742532,1.2214545437679,5.88690918621656,3.93484779938029e-09,2.73530915707271e-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Tardiphaga","Tardiphaga_robiniae"
"ASV1246","ASV1246",23.8191363397665,7.92527090800231,1.22606277586876,6.46400091739726,1.01970253186318e-10,8.44342490333879e-10,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides_islandensis"
"ASV1250","ASV1250",27.752583503455,-8.32878721468653,1.22620406754159,-6.79233370297398,1.10333966351669e-11,1.05267610753888e-10,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","Unclassified","Unclassified"
"ASV1254","ASV1254",23.8770249431028,7.92871526438425,1.06203583312638,7.46558168479497,8.29324239453068e-14,1.07696967206753e-12,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Unclassified"
"ASV1255","ASV1255",3.25592575798621,-5.23765371907029,2.33673533243336,-2.2414407170435,0.0249975415497613,0.0421209318146865,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Caenimonas","Unclassified"
"ASV1258","ASV1258",27.7029978120701,-8.32616220407067,1.06651352649712,-7.8068978941292,5.86127162403888e-15,9.44877408357992e-14,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Koribacteraceae","Candidatus Koribacter","Unclassified"
"ASV1260","ASV1260",21.1736139496474,7.75541422927923,1.23182638774782,6.29586628961459,3.05687794397577e-10,2.34277121116176e-09,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Unclassified","Unclassified"
"ASV1261","ASV1261",23.6189387480575,7.91301347214573,1.52993160940062,5.17213542325973,2.31433749457579e-07,1.28803902227879e-06,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Unclassified"
"ASV1265","ASV1265",17.3623353002762,7.46929411794711,1.82964861296026,4.08236535968633,4.45796396187594e-05,0.000169438874160732,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","Unclassified"
"ASV1267","ASV1267",23.5556156437299,7.90916466876146,1.06329664197906,7.43834256265543,1.01956389137238e-13,1.27105631791091e-12,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Unclassified"
"ASV1269","ASV1269",22.1062351578716,7.81760480573952,2.18843869534246,3.57222928948264,0.000353955295110916,0.0011218583082329,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Renibacterium","Unclassified"
"ASV1270","ASV1270",23.3658633185177,7.89754491239946,1.23607791158614,6.38919669898908,1.66759441236949e-10,1.31025275257603e-09,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga","Unclassified"
"ASV1273","ASV1273",23.4755334044595,7.90420841255679,1.06510142954395,7.42108515988111,1.16164591237875e-13,1.41057003645991e-12,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Parafilimonas","Unclassified"
"ASV1278","ASV1278",26.89120447127,-8.28329273059437,1.23202030184323,-6.7233410993323,1.77604152192853e-11,1.62803806176782e-10,"Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Thermoflavimicrobium","Unclassified"
"ASV1286","ASV1286",9.0087250102574,-6.7056791453651,1.65342708927901,-4.05562433859068,5.00005653284569e-05,0.000185517970563917,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Psychrobacillus","Unclassified"
"ASV1297","ASV1297",22.7461172090982,7.85869763912072,1.22392721497858,6.42088642440904,1.35483085543798e-10,1.09204038778837e-09,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","Unclassified"
"ASV1301","ASV1301",25.6247164609518,-4.89227020644055,1.62609187327974,-3.00860627055045,0.00262448996616975,0.00625994417951203,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Unclassified","Unclassified"
"ASV1308","ASV1308",26.1258771018926,-8.24158365441602,1.06855994008055,-7.71279489833278,1.23091822783023e-14,1.91818090503544e-13,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI 0001001-H03","Unclassified"
"ASV1314","ASV1314",22.0730678856698,7.81548328189332,1.06545176343528,7.3353703566028,2.21109184342724e-13,2.55230972049935e-12,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Unclassified","Unclassified"
"ASV1331","ASV1331",12.6045986737595,-3.34158490012596,1.41766195909406,-2.35710980229825,0.018417800015976,0.0331166211825722,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Unclassified"
"ASV1333","ASV1333",22.5585584312746,7.84648413310525,1.38652267385485,5.65910985883138,1.52160133675442e-08,9.74450171140674e-08,"Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","Unclassified"
"ASV1341","ASV1341",23.1871449707784,7.88616210736427,1.84817753863268,4.26699380471782,1.9812465926572e-05,8.09062449260224e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Unclassified","Unclassified"
"ASV1352","ASV1352",13.0189479876176,7.0539640921988,1.65594940859976,4.25977028982033,2.04637103112271e-05,8.28293036406809e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Unclassified","Unclassified"
"ASV1369","ASV1369",24.3326591855965,-8.13912428804606,1.0677285757015,-7.62284017986369,2.48154052549103e-14,3.56960060205248e-13,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","Unclassified","Unclassified"
"ASV1389","ASV1389",17.3965349360304,7.47162495388684,1.07916527801168,6.92352237986478,4.40549508208394e-12,4.4291805395145e-11,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Unclassified"
"ASV1394","ASV1394",10.0654019280003,-6.86535604256,1.36699076111333,-5.02224026515628,5.10722378453207e-07,2.64334204543243e-06,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","Unclassified"
"ASV1404","ASV1404",23.5347156301783,-8.09093918754219,1.06228321994874,-7.61655558103671,2.60534431432557e-14,3.69090444529455e-13,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified","Unclassified"
"ASV1405","ASV1405",4.01156598148686,-5.53787072025092,2.33136486868035,-2.37537709976113,0.0175310294618599,0.0317664971837965,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter","Unclassified"
"ASV1406","ASV1406",4.71967606602712,5.59038512562017,2.54459228928865,2.19696693617781,0.0280228076682097,0.0458867340976814,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Unclassified","Unclassified"
"ASV1412","ASV1412",20.5182791221186,4.4952781209725,1.1403877154041,3.94188578169627,8.08434750792876e-05,0.000292979260461759,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Unclassified"
"ASV1413","ASV1413",19.3390904713982,7.62484611950804,1.51744239303851,5.0248010431817,5.03954707017613e-07,2.63238911207524e-06,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","Unclassified","Unclassified"
"ASV1422","ASV1422",20.8349068277996,7.73186342821617,1.52948145087084,5.05521882845582,4.29897555377514e-07,2.28383076294304e-06,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Flavitalea_gansuensis"
"ASV1427","ASV1427",19.2475624744625,-7.80077824109995,1.37545488121491,-5.67141703274896,1.41621183684115e-08,9.13212460307916e-08,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified","Unclassified"
"ASV1442","ASV1442",19.7980470431528,4.21167892564373,1.16159998597606,3.62575669463768,0.00028811653347398,0.000941919436357241,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","Unclassified","Unclassified"
"ASV1455","ASV1455",19.2214739683224,7.61593170259856,1.07405680018336,7.09080907201403,1.33330187248708e-12,1.36993104480816e-11,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified","Unclassified"
"ASV1456","ASV1456",6.11523385924817,5.96382932952125,1.96997092056298,3.0273692201593,0.00246692434672779,0.00594745432219307,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","Mucilaginibacter_pineti"
"ASV1460","ASV1460",22.3226102907031,-8.01468753857902,1.22812051316198,-6.52597807192716,6.75592043543544e-11,5.79521615333224e-10,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","Unclassified","Unclassified"
"ASV1465","ASV1465",15.6130256301645,7.31602434094129,1.08555909030105,6.73940682391817,1.59034540569112e-11,1.47225044982296e-10,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","Mucilaginibacter_rigui"
"ASV1473","ASV1473",22.0920476808838,-7.9997405056037,1.07504066790151,-7.44133756467024,9.9670888963295e-14,1.25935515109028e-12,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Unclassified","Unclassified"
"ASV1476","ASV1476",4.29715465368434,5.45293503989046,1.82411064115423,2.98936638867478,0.00279556684190764,0.00663414973904478,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Cellvibrio","Unclassified"
"ASV1489","ASV1489",21.6889414288137,-7.97320918565816,1.07096095419407,-7.44491118414142,9.70096616205692e-14,1.24252100842784e-12,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Stenotrophobacter","Unclassified"
"ASV1490","ASV1490",20.2781040733132,-7.87605402215864,1.22731549141001,-6.41730188959825,1.38710688736375e-10,1.10849994844881e-09,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unclassified"
"ASV1495","ASV1495",21.6165536167896,-7.96827747950184,1.06539486309479,-7.47917767911454,7.47891016636502e-14,9.98968715078756e-13,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unclassified","Unclassified"
"ASV1505","ASV1505",18.6914718332106,6.35467508643454,1.11405227517175,5.7041085306835,1.16953545067627e-08,7.69411473518483e-08,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Aurantisolimonas","Aurantisolimonas_haloimpatiens"
"ASV1507","ASV1507",17.8475908096174,4.81208611386239,1.5788489388699,3.04784453749373,0.00230489135217257,0.00562682353598265,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Unclassified"
"ASV1520","ASV1520",16.1075062059012,7.36089532225665,1.2257586847101,6.00517492886257,1.91125728374716e-09,1.37463504638738e-08,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter","Unclassified"
"ASV1525","ASV1525",3.85362258582524,5.2978050651409,1.96522553110755,2.69577459751157,0.00702251689563568,0.0145405177494502,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Aridibacter","Unclassified"
"ASV1527","ASV1527",20.3629558203714,-4.69885566893527,1.36357342090376,-3.44598655041319,0.000568978676726277,0.00168352867955402,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","Unclassified"
"ASV1529","ASV1529",20.9685042938517,-7.92449960271069,1.2263583887755,-6.46181383455384,1.0345532830434e-10,8.48515192671563e-10,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Unclassified","Unclassified"
"ASV1530","ASV1530",21.1862164096167,-7.93926723672626,1.23026690762112,-6.45328845923189,1.09448743374112e-10,8.89865870041694e-10,"Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","Unclassified"
"ASV1535","ASV1535",3.4616220280149,5.14214822382289,2.34794629536984,2.19006211256332,0.0285197324924446,0.046464619724248,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Granulicella","Unclassified"
"ASV1545","ASV1545",17.0927843596976,7.44682100106528,1.51305901547933,4.92169897200354,8.57961130778705e-07,4.35974813738092e-06,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unclassified"
"ASV1549","ASV1549",17.6382088718159,7.49183837566044,1.51997841713406,4.92891102347782,8.26892197378775e-07,4.22483171884784e-06,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Unclassified","Unclassified"
"ASV1553","ASV1553",20.7283472275714,-7.90778748875504,1.06746844123326,-7.40798245952738,1.28235259153781e-13,1.5279678839067e-12,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Unclassified","Unclassified"
"ASV1554","ASV1554",20.7150553087653,-7.90686831538336,1.37662871257148,-5.74364623022693,9.26592722574075e-09,6.18831568290543e-08,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Unclassified","Unclassified"
"ASV1560","ASV1560",19.9256969455002,7.66728889426926,1.84357022308949,4.15893509140123,3.19734732623996e-05,0.000124563322918098,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified","Unclassified"
"ASV1610","ASV1610",11.0191312665338,6.8129381863869,1.65996981789456,4.10425425386841,4.05621178652255e-05,0.00015543270575404,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","Devosia_geojensis"
"ASV1615","ASV1615",17.4710364990338,7.47784793917681,1.07083210364768,6.98321232031079,2.88505882918289e-12,2.93209783183261e-11,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","mle1-7","Unclassified"
"ASV1619","ASV1619",8.77257991065471,5.02139320644518,1.65766597996851,3.02919482400222,0.00245206498830664,0.00593958747167541,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Stenotrophobacter","Unclassified"
"ASV1633","ASV1633",10.0137397768856,-6.85812211881512,2.14190667925177,-3.20187718038718,0.00136535198349742,0.0035461225126947,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","Unclassified"
"ASV1644","ASV1644",19.2001372608201,-7.79745837848242,1.22601915720428,-6.35998086380895,2.01778885720435e-10,1.57219381790505e-09,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unclassified"
"ASV1649","ASV1649",19.4783177945189,-7.81797854817421,1.0786069578068,-7.24821816843367,4.22290027138579e-13,4.59117645784385e-12,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","Unclassified","Unclassified"
"ASV1652","ASV1652",16.4777631135907,4.75467816757418,1.57508717744312,3.01867619498532,0.00253881723920987,0.00607108470245839,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter","Unclassified"
"ASV1667","ASV1667",11.1798733593135,-7.01687608690632,1.51144454368689,-4.64249655484543,3.44224380299073e-06,1.63375530751083e-05,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","Unclassified"
"ASV1672","ASV1672",19.0709384647096,-7.78757432932782,1.07300795720033,-7.25770417364564,3.9371543477294e-13,4.33086978250234e-12,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","Unclassified"
"ASV1686","ASV1686",14.9801442335265,7.25577351847682,1.39679075263137,5.19460306048554,2.05157097626136e-07,1.14863404958346e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Phyllobacterium","Unclassified"
"ASV1688","ASV1688",15.4216233355513,7.29833729777758,1.66579415698972,4.38129601256767,1.17975463048476e-05,5.03685196120204e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Knoellia","Unclassified"
"ASV1696","ASV1696",16.3028841499031,7.37821795042278,1.0851541492723,6.79923488784573,1.05176217269457e-11,1.02437253278065e-10,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin517","Unclassified"
"ASV1700","ASV1700",18.5567780218045,-7.74829476317356,1.08213664864583,-7.16018145478175,8.05703417226658e-13,8.4644123045722e-12,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus","Unclassified"
"ASV1718","ASV1718",5.58758454611493,5.83371574302006,2.33212383705895,2.50146053580799,0.0123682226118758,0.0233150970606933,"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","Unclassified","Unclassified"
"ASV1720","ASV1720",15.559464360854,7.31119973773347,1.22879410948801,5.94989810032519,2.68309478380032e-09,1.90052547185856e-08,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter","Unclassified"
"ASV1727","ASV1727",15.0173486164869,7.2599952954235,1.66251954828067,4.36686311624521,1.26043663337036e-05,5.33261652579768e-05,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter","Unclassified"
"ASV1736","ASV1736",14.6769090496362,-7.40974846225329,1.817600783532,-4.07666443004855,4.56863516397493e-05,0.000172942262280023,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified","Unclassified"
"ASV1738","ASV1738",15.8207390918336,7.33480367568245,1.07965179672658,6.79367523670225,1.0931231362958e-11,1.05267610753888e-10,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Unclassified","Unclassified"
